tradeDate,ticker,iv30d,iv60d,iv90d
2025-12-02,CFG,24.41,25.63,27.63
2025-12-03,CFG,24.52,25.24,26.87
2025-12-04,CFG,25.38,25.8,27.04
2025-12-05,CFG,24.56,25.98,27.62
2025-12-08,CFG,25.27,25.82,26.95
2025-12-09,CFG,24.04,25.54,26.7
2025-12-10,CFG,24.2,26.46,27.92
2025-12-11,CFG,22.68,24.96,26.24
2025-12-12,CFG,22.94,24.81,26.11
2025-12-15,CFG,23.03,24.91,25.86
2025-12-16,CFG,22.78,25.23,26.51
2025-12-17,CFG,24.04,26,26.65
2025-12-18,CFG,23.11,26.37,26.48
2025-12-19,CFG,20.89,23.65,24.57
2025-12-22,CFG,22.39,24.58,24.9
2025-12-23,CFG,24.23,24.23,24.43
2025-12-24,CFG,21.21,24.19,25.4
2025-12-26,CFG,24.67,24.76,25.64
2025-12-29,CFG,22.68,24.9,24.77
2025-12-30,CFG,24.03,24.08,24.25
2025-12-31,CFG,25.1,25.31,26.02
2026-01-02,CFG,23.77,25.76,26.38
2026-01-05,CFG,25.9,26.58,26.99
2026-01-06,CFG,25.69,26.1,26.6
2026-01-07,CFG,26.54,26.77,27.16
2026-01-08,CFG,26.25,26.4,26.65
2026-01-09,CFG,27.58,27.33,26.97
2026-01-12,CFG,28.2,28.15,28.09
2026-01-13,CFG,29.76,29.32,28.8
2026-01-14,CFG,31.69,30.01,28.15
2026-01-15,CFG,28.57,26.64,28.8
2026-01-16,CFG,27.26,26.24,26.39
2026-01-20,CFG,29.09,27.3,27.95
2026-01-21,CFG,23.39,23.35,25.17
2026-01-22,CFG,21.9,23.32,25.1
2026-01-23,CFG,23.11,25.35,26.94
2026-01-26,CFG,23.18,24.68,27.02
2026-01-27,CFG,23.23,24.62,25.7
2026-01-28,CFG,23.25,25.12,26.02
2026-01-29,CFG,24.26,24.85,26.18
2026-01-30,CFG,23.61,25.08,26.51
2026-02-02,CFG,22.44,23.98,25.96
2026-02-03,CFG,25.09,25.67,26.34
2026-02-04,CFG,24.76,26.4,27.45
2026-02-05,CFG,26.89,27.24,27.35
2026-02-06,CFG,24.5,26.63,27.12
2026-02-09,CFG,24.64,26.5,27.35
2026-02-10,CFG,25.8,27.08,27.66
2026-02-11,CFG,26.91,27.97,27.96
2026-02-12,CFG,28.52,29.72,29.11
2026-02-13,CFG,28.18,28.57,28.13
2026-02-17,CFG,27.26,29.24,28.73
2026-02-18,CFG,27.5,28.57,28.26
2026-02-19,CFG,27.58,28.9,28.34
2026-02-20,CFG,26.73,28.96,28.52
2026-02-23,CFG,33.17,33.02,31.88
2026-02-24,CFG,31.77,30.96,30.85
2026-02-25,CFG,29.78,30.74,30.67
2026-02-26,CFG,30.4,31.18,31.01
2026-02-27,CFG,34.67,34.64,33.32
2026-03-02,CFG,33.56,32.52,32.04
2026-03-03,CFG,35.76,34.73,33.5
2026-03-04,CFG,33.74,33.3,32.43
2026-03-05,CFG,35.26,34.4,33.31
2026-03-06,CFG,37.11,35.92,34.28
2026-03-09,CFG,37.91,35.87,34.79
2026-03-10,CFG,35.29,34.59,33.77
2026-03-11,CFG,37.18,36.04,34.78
2026-03-12,CFG,41.05,37.77,35.58
2026-03-13,CFG,38.24,36.43,34.62
2026-03-16,CFG,36.94,35,33.31
2026-03-17,CFG,35.45,33.9,32.61
2026-03-18,CFG,38.66,35.6,33.16
2026-03-19,CFG,35.76,34.52,32.82
2026-03-20,CFG,37.4,35.72,33.56
2026-03-23,CFG,35.85,34.48,33.64
2026-03-24,CFG,35.92,34.15,33.9
2026-03-25,CFG,35.74,33.79,33.49
2026-03-26,CFG,37.28,35.32,34.05
2026-03-27,CFG,39.35,38.07,35.47
2026-03-30,CFG,40.52,37.45,35.33
2026-03-31,CFG,37.53,34.84,33.23
2026-04-01,CFG,36.46,33.17,31.94
2026-04-02,CFG,35.46,32.86,32.24
2026-04-06,CFG,35.6,32.41,31.13
2026-04-07,CFG,36.1,32.52,31.23
2026-04-08,CFG,30.46,29.68,28.82
2026-04-09,CFG,32.85,29.93,28.49
2026-04-10,CFG,32.13,29.3,28.56
